codigo,name,numero_ingredientes,allergies_risk,cancer_risk,development_risk,endocryne_risk,env_risk,prohibited_risk,score,Descripcion,presentacion,Rubro,Observaciones,Numero_Ingredientes,Cancer.Risk,Development.Risk,Allergies.Risk,Endocryne.Risk,Prohibited.Risk,Env.Risk,Total.Risk,HPC.score,norm.Cancer.Risk,norm.Development.Risk,norm.Allergies.Risk,norm.Endocryne.Risk,norm.Prohibited.Risk,norm.Env.Risk,norm.Total.Risk,norm.HPC.score,X,diferencia
3760141874553,Polvo Absorbente Pies Gamarde,9,1.75,0.3,0.0,0.0,0.75,0.125,9.142061,Polvo Absorbente Pies Gamarde,35,Cuidado Personal;Cuidado Corporal;Manos y Pies,Certificación: Bio,10.0,2.4,0.0,1.5,0.0,1.1,0.6,3.44,3.44,1.12033195020747,0.0,0.470509383378016,0.0,0.642631578947369,0.312462908011869,0.553009068425391,9.446990931574609,N not found: 0; are (); Not Data: Cancer.Risk:Melaleuca alternifolia oil;citral*|*Development.Risk:Melaleuca alternifolia oil;citral*|*Allergies.Risk:Melaleuca alternifolia oil*|*Endocryne.Risk:Melaleuca alternifolia oil;citral*|*Prohibited.Risk:Melaleuca alternifolia oil;citral*|*Env.Risk:Melaleuca alternifolia oil;citral,-0.304929931574609
4025089073161,Crema manos bio Goji Oliva Sante,25,1.9347825,0.0,0.0,0.0,1.2608695,2.652174,8.2847595,Crema manos bio Goji Oliva Sante,100,Cuidado Personal;Cuidado Corporal;Manos y Pies,"Certificados: Natrue, BDIH",25.0,0.0,0.0,1.78,0.0,2.44,1.16,5.38,5.38,0.0,0.0,0.558337801608579,0.0,1.42547368421053,0.604094955489614,0.864880461665292,9.135119538334708,N not found: 0; are (); Not Data: Cancer.Risk:Alcohol denat;Citral*|*Development.Risk:Alcohol denat;Citral*|*Allergies.Risk:Alcohol denat*|*Endocryne.Risk:Alcohol denat;Citral*|*Prohibited.Risk:Alcohol denat;Citral*|*Env.Risk:Alcohol denat;Citral,-0.8503600383347081
5765228835883,Crema de Manos sin Perfume Urtekram,18,0.6,0.0,0.0,0.0,1.4000001,0.8,9.178725,Crema de Manos sin Perfume Urtekram,75,Cuidado Personal;Cuidado Corporal;Manos y Pies,,18.0,0.0,0.0,0.5,0.0,0.666666666666667,1.16666666666667,2.33333333333333,2.33333333333333,0.0,0.0,0.156836461126005,0.0,0.389473684210527,0.607566765578636,0.37510305028854,9.62489694971146,N not found: 2; are (aloe barbabensis leaf extract;butyrospernum parkii butter); Not Data: Cancer.Risk:polyglyceryl-3 dicitrate/stearate;squalene*|*Development.Risk:polyglyceryl-3 dicitrate/stearate;squalene*|*Allergies.Risk:polyglyceryl-3 dicitrate/stearate;squalene*|*Endocryne.Risk:polyglyceryl-3 dicitrate/stearate;squalene*|*Prohibited.Risk:polyglyceryl-3 dicitrate/stearate*|*Env.Risk:polyglyceryl-3 dicitrate/stearate;zea mays starch;squalene,-0.44617194971145935
4033981702034,Crema de Manos Echinacea EcoCosmetics,18,3.0714288,0.0,0.0,0.0,0.64285713,2.2142856,8.261076,Crema de Manos Echinacea EcoCosmetics,125,Cuidado Personal;Cuidado Corporal;Manos y Pies,Certificados: EcoCert,18.0,0.0,0.0,2.5,0.0,3.72222222222222,0.5,6.72222222222222,6.72222222222222,0.0,0.0,0.784182305630027,0.0,2.17456140350877,0.260385756676558,1.08065402583127,8.91934597416873,N not found: 1; are (Lecithin Hydrogenated); Not Data: ,-0.6582699741687303
4025089076933,Crema Hidratante facial y corporal Granada Sante,30,4.2916665,0.0,0.0,0.0,2.9583333,5.0833335,7.377178,Crema Hidratante facial y corporal Granada Sante,150,Cuidado Personal;Cuidado Facial;Hidratantes,"Certificados: Natrue, BIO",30.0,0.0,0.0,4.88333333333333,0.0,5.63333333333333,2.86666666666667,13.3833333333333,13.3833333333333,0.0,0.0,1.53176943699732,0.0,3.29105263157895,1.49287833827893,2.15148392415498,7.84851607584502,N not found: 1; are (Ficus Carica (Fig) Fruit Extract); Not Data: Cancer.Risk:Alcohol Denat;Punica Granatum Seed Extract;PCA Ethyl Cocoyl Arginate;Citral;citral*|*Development.Risk:Alcohol Denat;Punica Granatum Seed Extract;PCA Ethyl Cocoyl Arginate;Citral;citral*|*Allergies.Risk:Alcohol Denat;Punica Granatum Seed Extract;PCA Ethyl Cocoyl Arginate*|*Endocryne.Risk:Alcohol Denat;Punica Granatum Seed Extract;PCA Ethyl Cocoyl Arginate;Citral;citral*|*Prohibited.Risk:Alcohol Denat;Punica Granatum Seed Extract;Citral;citral*|*Env.Risk:Alcohol Denat;Punica Granatum Seed Extract;PCA Ethyl Cocoyl Arginate;Citral;citral,-0.4713380758450203
5765228835838,Crema Corporal Sin Perfume Urtekram,19,0.6,0.0,0.0,0.0,1.4000001,0.2,9.560461,Crema Corporal Sin Perfume Urtekram,245,Cuidado Personal;Cuidado Corporal;Cremas Corporales,"EcoCert, Cosmos organic. Sin perfume (Ingrediente de Agricultura Orgánica, hecha con ingredientes orgánicos)",19.0,0.0,0.0,0.526315789473684,0.0,0.210526315789474,1.21052631578947,1.94736842105263,1.94736842105263,0.0,0.0,0.165091011711584,0.0,0.122991689750693,0.630407621427453,0.31305592918818,9.68694407081182,N not found: 0; are (); Not Data: Cancer.Risk:polyglyceryl-3 stearate;oenothera biennis*|*Development.Risk:polyglyceryl-3 stearate;oenothera biennis*|*Allergies.Risk:polyglyceryl-3 stearate;oenothera biennis*|*Endocryne.Risk:polyglyceryl-3 stearate;oenothera biennis*|*Prohibited.Risk:polyglyceryl-3 stearate;oenothera biennis*|*Env.Risk:polyglyceryl-3 stearate;zea mays starch;oenothera biennis,-0.12648307081182075
78522040026,Crema cara y cuerpo Aloe Vera 84% Jason,29,9.092,0.0,0.88,0.0,8.0,3.36,5.7380724,Crema cara y cuerpo Aloe Vera 84% Jason,113,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,29.0,0.0,0.758620689655172,7.83793103448276,0.0,2.89655172413793,7.89655172413793,19.3896551724138,19.3896551724138,0.0,1.0143842364532,2.45854673199593,0.0,1.69219600725953,4.11229919165046,3.11705091394946,6.88294908605054,N not found: 0; are (); Not Data: Cancer.Risk:helianthus annuus;seed oil;potassium cetyl phosphate;benzyl salicylate;citral*|*Development.Risk:helianthus annuus;seed oil;potassium cetyl phosphate;benzyl salicylate;citral*|*Allergies.Risk:helianthus annuus;seed oil*|*Endocryne.Risk:helianthus annuus;seed oil;potassium cetyl phosphate;benzyl salicylate;citral*|*Prohibited.Risk:helianthus annuus;seed oil;potassium cetyl phosphate;benzyl salicylate;citral*|*Env.Risk:helianthus annuus;seed oil;potassium cetyl phosphate;benzyl salicylate;citral,-1.14487668605054
7791293005010,SHAMPOO DOVE RECONTRUCCIÓN COMPLETA,31,15.125,0.5464286,0.0,0.0,10.464286,12.507143,2.5644045,SHAMPOO DOVE RECONTRUCCIÓN COMPLETA,400,Cuidado Personal;Cuidado del Cabello;Shampoo,,31.0,4.93548387096774,0.0,14.9354838709677,0.0,11.5903225806452,9.61290322580645,36.6322580645161,36.6322580645161,2.30390844599116,0.0,4.68485687105421,0.0,6.77118845500851,5.00612616062027,5.88894503098156,4.11105496901844,N not found: 0; are (); Not Data: Cancer.Risk:STYRENE/ACRYLATES COPOLYMER;TREHALOSE;PEG-45M;BENZYL SALICYLATE*|*Development.Risk:STYRENE/ACRYLATES COPOLYMER;TREHALOSE;PEG-45M;BENZYL SALICYLATE*|*Allergies.Risk:STYRENE/ACRYLATES COPOLYMER;TREHALOSE;PEG-45M*|*Endocryne.Risk:STYRENE/ACRYLATES COPOLYMER;TREHALOSE;PEG-45M;BENZYL SALICYLATE*|*Prohibited.Risk:STYRENE/ACRYLATES COPOLYMER;TREHALOSE;BENZYL SALICYLATE*|*Env.Risk:TREHALOSE;PEG-45M;BENZYL SALICYLATE,-1.5466504690184397
301,Desodorante Antitranspirante Roll On Mujer Rexona Clinical Classic,8,5.0,0.0,0.0,0.0,3.3333333,3.0,6.9474134,Desodorante Antitranspirante Roll On Mujer Rexona Clinical Classic,50,Cuidado Personal;Cuidado Corporal;Desodorante de Mujer,,8.0,0.0,0.0,3.75,0.0,2.25,2.5,8.5,8.5,0.0,0.0,1.17627345844504,0.0,1.31447368421053,1.30192878338279,1.36644682605111,8.63355317394889,N not found: 0; are (); Not Data: Cancer.Risk:Aluminum Zirconium Tetrachlorohydrex Gly;Steareth-2*|*Development.Risk:Aluminum Zirconium Tetrachlorohydrex Gly;Steareth-2*|*Allergies.Risk:Aluminum Zirconium Tetrachlorohydrex Gly;Steareth-2*|*Endocryne.Risk:Aluminum Zirconium Tetrachlorohydrex Gly;Steareth-2*|*Prohibited.Risk:Aluminum Zirconium Tetrachlorohydrex Gly;Steareth-2*|*Env.Risk:Aluminum Zirconium Tetrachlorohydrex Gly,-1.6861397739488897
7791293036069,Desodorante Antitranspirante Aerosol Mujer Rexona Stay Fresh Bamboo & Aloe Vera,24,6.5909095,1.0500001,0.90909094,0.0,7.1818175,10.954546,2.8121376,Desodorante Antitranspirante Aerosol Mujer Rexona Stay Fresh Bamboo & Aloe Vera,150,Cuidado Personal;Cuidado Corporal;Desodorante de Mujer,,25.0,15.4,0.84,7.06,0.0,14.04,6.6,30.08,30.08,7.18879668049792,1.1232,2.21453083109919,0.0,8.20231578947369,3.43709198813056,4.8356141797197,5.1643858202803,N not found: 0; are (); Not Data: Cancer.Risk:Benzyl Salicylate*|*Development.Risk:Benzyl Salicylate*|*Allergies.Risk:*|*Endocryne.Risk:Benzyl Salicylate*|*Prohibited.Risk:Benzyl Salicylate*|*Env.Risk:Benzyl Salicylate,-2.3522482202803
7791293032467,Desodorante Antitranspirante Aerosol Mujer Rexona Cotton Dry,28,8.153847,0.9846153,0.9230769,0.0,7.423077,12.192307,2.0066433,Desodorante Antitranspirante Aerosol Mujer Rexona Cotton Dry,150,Cuidado Personal;Cuidado Corporal;Desodorante de Mujer,,28.0,14.9285714285714,0.857142857142857,8.57142857142857,0.0,15.1785714285714,6.89285714285714,32.9928571428571,32.9928571428571,6.96873147599287,1.14612244897959,2.68862504787438,0.0,8.86748120300751,3.58960364561254,5.30388057943704,4.69611942056296,N not found: 0; are (); Not Data: Cancer.Risk:Gossypium Herbaceum Extract;Benzyl Salicylate*|*Development.Risk:Gossypium Herbaceum Extract;Benzyl Salicylate*|*Allergies.Risk:Gossypium Herbaceum Extract*|*Endocryne.Risk:Gossypium Herbaceum Extract;Benzyl Salicylate*|*Prohibited.Risk:Gossypium Herbaceum Extract;Benzyl Salicylate*|*Env.Risk:Gossypium Herbaceum Extract;Benzyl Salicylate,-2.68947612056296
7791293037790,DESODORANTE ANTIT EN AEROSOL REXONA FOREST 150ML,16,5.785714,1.1,0.85714287,0.42857143,7.285714,8.785714,2.735618,DESODORANTE ANTIT EN AEROSOL REXONA FOREST 150ML,150,Cuidado Personal;Cuidado Corporal;Desodorante de Hombre,,16.0,15.25,0.75,6.0625,0.375,11.4375,6.375,26.525,26.525,7.11877593360996,1.00285714285714,1.90164209115281,0.6064453125,6.68190789473684,3.31991839762611,4.26411788953009,5.73588211046991,N not found: 0; are (); Not Data: ,-3.0002641104699097
7791293032481,DESODORANTE ANTIT EN AEROSOL REXONA INVISIBLE,27,9.1,1.064,0.96,0.0,8.0,12.24,2.6146035,DESODORANTE ANTIT EN AEROSOL REXONA INVISIBLE,150,Cuidado Personal;Cuidado Corporal;Desodorantes,,27.0,15.6296296296296,0.888888888888889,9.42592592592593,0.0,15.1851851851852,7.40740740740741,34.4703703703704,34.4703703703704,7.29598893499307,1.18857142857143,2.95665773011618,0.0,8.87134502923978,3.85756676557863,5.54140331592929,4.45859668407071,N not found: 0; are (); Not Data: Cancer.Risk:BENZYL SALICYLATE*|*Development.Risk:BENZYL SALICYLATE*|*Allergies.Risk:*|*Endocryne.Risk:BENZYL SALICYLATE*|*Prohibited.Risk:BENZYL SALICYLATE*|*Env.Risk:BENZYL SALICYLATE,-1.8439931840707104
307,EcoHair Shampoo Anti-caída,16,6.071429,0.27857143,1.7142857,0.0,3.142857,3.357143,7.197564,EcoHair Shampoo Anti-caída,200,Cuidado Personal;Cuidado del Cabello;Shampoo,HIPOALERGENICO - Con ingredientes de origen natural. Uso diario para todo tipo de cabello. Libre de gluten,16.0,2.4375,1.5,5.3125,0.0,2.9375,2.75,12.74375,12.74375,1.13783713692946,2.00571428571429,1.66638739946381,0.0,1.71611842105263,1.43212166172107,2.0486654987634,7.9513345012366,N not found: 1; are (Sodium laureth sulfate 70); Not Data: Cancer.Risk:Larrea divaricata extract;trideceth 5;Polyquaternium-10*|*Development.Risk:Larrea divaricata extract;trideceth 5;Polyquaternium-10*|*Allergies.Risk:Larrea divaricata extract;trideceth 5;Polyquaternium-10*|*Endocryne.Risk:Larrea divaricata extract;trideceth 5;Polyquaternium-10*|*Prohibited.Risk:Larrea divaricata extract;trideceth 5*|*Env.Risk:Larrea divaricata extract;trideceth 5,-0.7537705012366
308,EcoHair REPARADOR CAPILAR - BALSAMO ACONDICIONADOR,15,1.7,0.060000002,0.8,0.6,3.6,0.5,8.18476,EcoHair REPARADOR CAPILAR - BALSAMO ACONDICIONADOR,200,Cuidado Personal;Cuidado del Cabello;Acondicionador,HIPOALERGENICO. CON INGREDIENTES DE ORIGEN NATURAL. LIBRE DE GLUTEN,15.0,0.533333333333333,0.8,3.26666666666667,0.533333333333333,0.4,6.2,11.2533333333333,11.2533333333333,0.24896265560166,1.06971428571429,1.02466487935657,0.862499999999999,0.233684210526316,3.22878338278931,1.80906842539159,8.19093157460841,N not found: 2; are (Amodimeticone / morpholino-methyl;silsesquioxane); Not Data: ,-0.006171574608409003
309,EcoHair SHAMPOO ANTICASPA,18,4.3846154,0.23076923,1.3846154,0.0,3.692308,1.0769231,7.927802,EcoHair SHAMPOO ANTICASPA,200,Cuidado Personal;Cuidado del Cabello;Shampoo,HIPOALERGENICO. LIBRE DE GLUTEN,18.0,2.16666666666667,1.22222222222222,8.16666666666667,0.0,2.88888888888889,4.83333333333333,17.3277777777778,17.3277777777778,1.01141078838174,1.63428571428571,2.56166219839142,0.0,1.68771929824562,2.51706231454006,2.78558669964276,7.21441330035724,N not found: 0; are (); Not Data: Cancer.Risk:trideceth 5;Polyquaternium-10*|*Development.Risk:trideceth 5;Polyquaternium-10*|*Allergies.Risk:trideceth 5;Polyquaternium-10*|*Endocryne.Risk:trideceth 5;Polyquaternium-10*|*Prohibited.Risk:trideceth 5*|*Env.Risk:trideceth 5,0.7133886996427599
310,UMANE CREMA,15,2.9,0.0,1.2,0.0,2.4,0.3,8.641426,UMANE CREMA,200,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,15.0,0.0,0.8,2.33333333333333,0.0,0.2,2.93333333333333,6.26666666666667,6.26666666666667,0.0,1.06971428571429,0.73190348525469,0.0,0.116842105263158,1.52759643916914,1.00741962077494,8.99258037922506,N not found: 3; are (Matricaria chamomilla extract;aloe arborescens extract;hammamelis virginiana extract); Not Data: ,-0.3511543792250613
7509546026800,Caprice Special Fall Control Shampoo,6,2.0,0.0,0.0,0.0,1.0,2.3333333,8.973768,Caprice Special Fall Control Shampoo,800,Cuidado Personal;Cuidado del Cabello;Shampoo,,6.0,0.0,0.0,3.5,0.0,1.16666666666667,3.0,7.66666666666667,7.66666666666667,0.0,0.0,1.09785522788204,0.0,0.681578947368423,1.56231454005935,1.23248145094806,8.76751854905194,N not found: 1; are (Lauret Sulfate Ammonia); Not Data: ,0.20624945094805902
650240033476,Vanart 25 Fl. Oz. Classic Freshness Herbal Shampoo,21,9.253333,0.14666668,0.0,0.0,6.2000003,6.6666665,5.715484,Vanart 25 Fl. Oz. Classic Freshness Herbal Shampoo,739,Cuidado Personal;Cuidado del Cabello;Shampoo,,21.0,1.04761904761905,0.0,9.58095238095238,0.0,6.47619047619048,5.57142857142857,21.7333333333333,21.7333333333333,0.489033787788976,0.0,3.00528533129069,0.0,3.78345864661654,2.90144128868164,3.49381698268754,6.50618301731246,N not found: 4; are (FD&C Yellow No5;Rosmarinus Officinalis Flower/leaf/steam Extract;Decolorized Aloe Barbadensis Leaf Extract;FD&C Blue No.1); Not Data: Cancer.Risk:PEG-90M*|*Development.Risk:PEG-90M*|*Allergies.Risk:PEG-90M*|*Endocryne.Risk:PEG-90M*|*Prohibited.Risk:PEG-90M*|*Env.Risk:PEG-90M,-0.79069901731246
7509546066417,Shampoo Palmolive Optims Therma Protect,26,5.8333335,0.1,1.4444444,0.5,2.8888888,5.0,6.9662037,Shampoo Palmolive Optims Therma Protect,700,Cuidado Personal;Cuidado del Cabello;Shampoo,,26.0,0.961538461538462,1.38461538461538,5.48076923076923,0.5,4.65384615384615,2.73076923076923,14.8461538461538,14.8461538461538,0.448850941589531,1.85142857142857,1.71916890080429,0.80859375,2.71882591093117,1.42210682492581,2.3866446826051,7.6133553173949,N not found: 6; are (Lauril Sulfato de Amonio;MEA Cocamida Cloruro de sodio;Cocamidopropil Betaina;Estearil dimeticona PG-Dietonio cloruro;Aceite de semilla de Helianthus Annuus (Girasol);Aceite de almendra dulce (Prunus amygdalus dulcis)); Not Data: Cancer.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa*|*Development.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa*|*Allergies.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa*|*Endocryne.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa*|*Prohibited.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa*|*Env.Risk:Lauret Sulfato de Amonio;Fosfato de sodio;Policuaternio-6;Aceite de semilla de Camellia Sinensis;Aceite de semilla de Camellia Oleifera Queratina hidrolizada;Aceite de semilla de uva (Vitis vinifera);Aceite de Argania spinosa,-0.6471516173948997
7509546026114,Alert Shampoo 2 en 1. Control caspa,13,5.0,0.3,0.8333333,0.0,1.6666666,3.1666667,7.8898115,Alert Shampoo 2 en 1. Control caspa,400,Cuidado Personal;Cuidado del Cabello;Shampoo,,13.0,2.30769230769231,0.615384615384615,6.73076923076923,0.0,4.38461538461539,2.15384615384615,14.1153846153846,14.1153846153846,1.07724225981487,0.822857142857142,2.1112600536193,0.0,2.56153846153847,1.12166172106825,2.26916735366859,7.73083264633141,N not found: 5; are (amonio;Copolímero de acrilatos;Policuaternio-10;Clorulo de Sodio;DMDH Hdantoína); Not Data: Cancer.Risk:Piritiona de Zinc*|*Development.Risk:Piritiona de Zinc*|*Allergies.Risk:Piritiona de Zinc*|*Endocryne.Risk:Piritiona de Zinc*|*Prohibited.Risk:Piritiona de Zinc*|*Env.Risk:Piritiona de Zinc,0.15897885366859033
79400922809,Suave Naturals Refreshing Waterfall Mist Shampoo,20,11.5625,0.36875,1.9375,0.625,7.8125,8.6875,4.036233,Suave Naturals Refreshing Waterfall Mist Shampoo,443,Cuidado Personal;Cuidado del Cabello;Shampoo,,20.0,3.65,1.85,13.66,0.65,8.15,10.15,34.825,34.825,1.70383817427386,2.47371428571429,4.28477211796246,1.051171875,4.76131578947369,5.28583086053412,5.59841302555647,4.40158697444353,N not found: 2; are (Tocopheryl Acetate (Vitamin E Acetate);Red 33 (CI 17200)); Not Data: Cancer.Risk:Polyquaternium-10;Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract*|*Development.Risk:Polyquaternium-10;Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract*|*Allergies.Risk:Polyquaternium-10;Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract*|*Endocryne.Risk:Polyquaternium-10;Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract*|*Prohibited.Risk:Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract*|*Env.Risk:Spirulina Maxima Extract;Mentha Aquatica Leaf Extract;Nymphaea Alba Flower Extract,-0.3653539744435301
71249207277,L'Oreal Paris Elvive Color Vibrancy Protecting Shampoo,36,10.625,0.046875,2.9375,1.4375,8.1875,4.46875,4.6694093,L'Oreal Paris Elvive Color Vibrancy Protecting Shampoo,490,Cuidado Personal;Cuidado del Cabello;Shampoo,,36.0,0.5,2.77777777777778,14.9166666666667,1.33333333333333,7.58333333333333,7.83333333333333,34.4944444444444,34.4944444444444,0.233402489626556,3.71428571428572,4.6789544235925,2.15624999999999,4.43026315789474,4.0793768545994,5.54527342676559,4.45472657323441,N not found: 1; are (F.I.L. D54877/2); Not Data: Cancer.Risk:BENZOPHENONE-4;BENZYL SALICYLATE;BENZYL ALCOHOL;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL)*|*Development.Risk:BENZYL SALICYLATE;BENZYL ALCOHOL;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL)*|*Allergies.Risk:HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL)*|*Endocryne.Risk:BENZOPHENONE-4;BENZYL SALICYLATE;BENZYL ALCOHOL;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL)*|*Prohibited.Risk:BENZOPHENONE-4;BENZYL SALICYLATE;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL)*|*Env.Risk:BENZOPHENONE-4;BENZYL SALICYLATE;BENZYL ALCOHOL;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;POLY(LINSEED OIL),0.21468272676558975
816559012926,"Alberto VO5 Normal Balancing Shampoo, 12.5 fl. oz",18,10.081818,0.46363637,0.54545456,0.45454547,5.1818185,6.8181825,5.469422,"Alberto VO5 Normal Balancing Shampoo, 12.5 fl. oz",369,Cuidado Personal;Cuidado del Cabello;Shampoo,,18.0,5.05555555555556,0.666666666666667,11.8277777777778,0.555555555555556,6.94444444444444,7.38888888888889,27.8888888888889,27.8888888888889,2.35995850622407,0.891428571428572,3.71005361930295,0.8984375,4.05701754385965,3.84792284866469,4.48337455344875,5.51662544655125,N not found: 5; are (Panthenol (Vitamin B5);Tocopheryl Acetate (Vitamin E);Ascorbic Acid (Vitamin C);Niacinamide (Vitamin B3);Yellow 6 (CI 15985)); Not Data: ,-0.04720344655124986
8906019231324,Barbie Conditioning Shampoo Long & Bouncy 200Ml,20,2.5625,0.05,0.0,2.25,0.25,3.125,8.414953,Barbie Conditioning Shampoo Long & Bouncy 200Ml,200,Cuidado Personal;Cuidado del Cabello;Shampoo,,20.0,1.4,0.8,1.6,3.8,2.1,0.9,9.34,9.34,0.653526970954357,1.06971428571429,0.501876675603217,6.1453125,1.22684210526316,0.468694362017804,1.50148392415499,8.49851607584501,N not found: 8; are (sodium laureth sulphate;cocomonoethanolamide;cocoamidopropylbetain;Polyqauternium-7;silicon emulsion;phenoxythanol;DMDM hydontain;lodopropylyn butyl carbamate) Hydrolyzed vegetable protein); Not Data: Cancer.Risk:propylpraben;ethylparaben*|*Development.Risk:propylpraben;ethylparaben*|*Allergies.Risk:propylpraben;ethylparaben*|*Endocryne.Risk:*|*Prohibited.Risk:propylpraben;ethylparaben*|*Env.Risk:propylpraben;ethylparaben,-0.0835630758450101
37836084713,Champú Grisi manzanilla. Brillo luminoso. 13.5 Fl oz,21,13.558825,0.18235296,0.1764706,0.1764706,6.4705887,9.3529415,4.2432942,Champú Grisi manzanilla. Brillo luminoso. 13.5 Fl oz,399,Cuidado Personal;Cuidado del Cabello;Shampoo,,21.0,1.71428571428571,0.19047619047619,12.2857142857143,0.19047619047619,8.47619047619048,5.80952380952381,27.1238095238095,27.1238095238095,0.800237107291047,0.25469387755102,3.85369590195328,0.308035714285713,4.95187969924812,3.02543450614667,4.36038158049699,5.63961841950301,N not found: 3; are (Chamomilla Recutita (Matricaria) Extract;Polyqauternium-7;Caramel Coloring); Not Data: Cancer.Risk:Lauryl Lactyl Lactate;Sodium Lauroyl Glutamate;Wheat Amino Acids;Imidazolidinyl Urea;PEG-150*|*Development.Risk:Lauryl Lactyl Lactate;Sodium Lauroyl Glutamate;Wheat Amino Acids;Imidazolidinyl Urea;PEG-150*|*Allergies.Risk:Lauryl Lactyl Lactate;Sodium Lauroyl Glutamate;Wheat Amino Acids;PEG-150*|*Endocryne.Risk:Lauryl Lactyl Lactate;Sodium Lauroyl Glutamate;Wheat Amino Acids;Imidazolidinyl Urea;PEG-150*|*Prohibited.Risk:Sodium Lauroyl Glutamate;Wheat Amino Acids;Imidazolidinyl Urea;PEG-150*|*Env.Risk:Lauryl Lactyl Lactate;Sodium Lauroyl Glutamate;Wheat Amino Acids;Imidazolidinyl Urea;PEG-150,-1.3963242195030094
37836084836,Champú Grisi Kids manzanilla,18,5.857143,0.27142856,0.0,0.14285715,3.357143,4.8571434,2.899159,Champú Grisi Kids manzanilla,328,Cuidado Personal;Cuidado del Cabello;Niños;Shampoo,,18.0,2.72222222222222,0.0,9.58333333333333,0.222222222222222,6.27777777777778,5.22222222222222,21.5777777777778,21.5777777777778,1.2707468879668,0.0,3.00603217158177,0.359374999999999,3.66754385964913,2.71958456973293,3.46881011266832,6.53118988733168,N not found: 1; are (D&C Yellow Nº 10); Not Data: Cancer.Risk:Lauramidopropyl Betaine*|*Development.Risk:Lauramidopropyl Betaine*|*Allergies.Risk:Lauramidopropyl Betaine*|*Endocryne.Risk:Lauramidopropyl Betaine*|*Prohibited.Risk:Lauramidopropyl Betaine*|*Env.Risk:Lauramidopropyl Betaine,-3.6320308873316796
71249237069,"L'Oreal Paris L'Oreal Kids Extra Gentle 2-in-1 Shampoo, Sunny Orange Swim",22,6.368421,0.031578947,0.0,0.31578946,3.2105262,5.7894735,2.2961817,"L'Oreal Paris L'Oreal Kids Extra Gentle 2-in-1 Shampoo, Sunny Orange Swim",266,Cuidado Personal;Cuidado del Cabello;Niños;Shampoo,,22.0,0.909090909090909,0.272727272727273,7.06818181818182,0.363636363636364,5.5,3.36363636363636,16.6590909090909,16.6590909090909,0.424368162957374,0.364675324675325,2.21709724591762,0.588068181818182,3.21315789473684,1.75168599946048,2.67808963501461,7.32191036498539,N not found: 0; are (); Not Data: Cancer.Risk:PEG-200 Hydrogenated Glyceryl Palmate;Polyquaternium-10;Sodium Oleth Sulfate;Magnesium Oleth Sulfate*|*Development.Risk:PEG-200 Hydrogenated Glyceryl Palmate;Polyquaternium-10;Sodium Oleth Sulfate;Magnesium Oleth Sulfate*|*Allergies.Risk:PEG-200 Hydrogenated Glyceryl Palmate;Polyquaternium-10;Sodium Oleth Sulfate;Magnesium Oleth Sulfate*|*Endocryne.Risk:PEG-200 Hydrogenated Glyceryl Palmate;Polyquaternium-10;Sodium Oleth Sulfate;Magnesium Oleth Sulfate*|*Prohibited.Risk:PEG-200 Hydrogenated Glyceryl Palmate*|*Env.Risk:PEG-200 Hydrogenated Glyceryl Palmate;Sodium Oleth Sulfate;Magnesium Oleth Sulfate,-5.02572866498539
